BusinessDate,NetAmount_summary
22-04-2023,72.9166
10-08-2023,237.9167
31-08-2023,145.4168
19-01-2023,147.3832
29-04-2023,107.8749
03-01-2023,249.9999
11-02-2023,129.8334
04-03-2023,172.875
20-09-2023,100.6249
27-05-2023,121.2082
23-06-2023,200.8333
03-02-2023,488.3
04-08-2023,182.0834
07-07-2023,279.1666
30-06-2023,195.8333
16-06-2023,141.2083
16-08-2023,144.5834
13-06-2023,36.25
05-05-2023,234.1665
07-05-2023,60.3749
31-03-2023,136.25
30-06-2023,119.9999
09-07-2023,49.7917
09-06-2023,21.6666
19-05-2023,212.0832
13-01-2023,231.8749
14-04-2023,320.3748
05-07-2023,144.5832
21-06-2023,170.4166
30-03-2023,159.9999
06-08-2023,378.3332
03-03-2023,170.7916
18-02-2023,110.375
08-06-2023,71.2499
20-01-2023,169.8167
08-07-2023,108.3334
18-02-2023,94.9583
29-04-2023,82.4582
15-06-2023,184.1666
23-07-2023,25.8333
21-03-2023,188.2916
22-08-2023,197.25
13-10-2023,149.1666
11-03-2023,0.0
12-09-2023,236.25
20-01-2023,89.9999
17-01-2023,522.9166
18-06-2023,141.25
09-06-2023,0.0
11-03-2023,144.9999
15-06-2023,64.5832
16-07-2023,133.3332
11-02-2023,345.2498
02-03-2023,282.0416
02-06-2023,271.6665
30-09-2023,250.8334
15-09-2023,257.0832
04-02-2023,220.4833
15-06-2023,292.8749
30-07-2023,131.0416
29-08-2023,48.3333
05-09-2023,30.4166
24-08-2023,145.8333
25-01-2023,103.9
09-03-2023,357.0418
20-05-2023,169.7499
27-05-2023,140.3748
09-09-2023,126.6665
09-06-2023,162.9166
16-11-2023,86.2499
26-01-2023,259.2332
21-06-2023,170.4166
11-01-2023,123.1248
17-09-2023,166.1666
02-06-2023,24.3749
04-01-2023,0.0
13-09-2023,97.9167
24-01-2023,153.5665
25-06-2023,23.9583
16-07-2023,642.2915
14-04-2023,84.9167
22-03-2023,200.375
21-05-2023,156.6249
27-01-2023,108.3332
17-01-2023,221.0832
29-09-2023,32.0832
22-04-2023,155.3749
18-06-2023,79.5833
15-07-2023,24.1666
03-03-2023,122.0416
01-03-2023,243.2916
28-06-2023,280.8331
25-03-2023,147.0418
10-11-2023,126.0416
18-01-2023,415.875
07-02-2023,197.1498
23-02-2023,225.7914
13-10-2023,46.6667
12-08-2023,0.0
02-03-2023,104.125
14-07-2023,238.75
21-01-2023,298.9667
19-01-2023,190.3749
10-06-2023,5416.6638
23-03-2023,78.75
03-02-2023,94.2334
31-01-2023,434.05
18-05-2023,202.8334
17-09-2023,166.1666
28-09-2023,336.1667
16-09-2023,139.5832
03-01-2023,68.1665
13-09-2023,142.9166
24-08-2023,177.9166
17-03-2023,129.9582
23-08-2023,96.6666
24-01-2023,0.0
22-09-2023,147.0832
16-06-2023,287.4582
04-03-2023,29.9167
14-10-2023,190.4167
08-04-2023,204.9585
18-01-2023,415.875
25-02-2023,487.3753
14-07-2023,39.9999
05-07-2023,85.4168
11-08-2023,81.6666
19-05-2023,356.9999
19-02-2023,96.5833
17-06-2023,215.8331
20-05-2023,113.625
10-03-2023,194.5833
24-03-2023,169.9584
18-10-2023,113.3333
21-02-2023,399.5002
22-04-2023,77.875
01-02-2023,167.9834
17-06-2023,96.9667
02-03-2023,126.6666
14-01-2023,85.1665
07-04-2023,169.5415
16-02-2023,288.5415
06-09-2023,119.1668
17-05-2023,172.0832
04-10-2023,349.5833
12-08-2023,201.25
21-01-2023,83.7916
09-06-2023,115.4167
22-09-2023,131.6666
06-10-2023,429.9999
16-07-2023,106.8749
16-04-2023,244.9582
07-02-2023,75.8333
07-01-2023,142.9999
04-10-2023,159.1666
21-03-2023,114.1667
13-08-2023,125.6248
27-06-2023,90.4166
30-03-2023,49.7499
27-01-2023,151.1667
16-11-2023,101.25
08-06-2023,107.4583
07-10-2023,278.3333
07-10-2023,278.3333
14-07-2023,61.6666
02-07-2023,134.625
25-02-2023,141.6665
27-01-2023,106.9999
28-06-2023,61.8749
28-06-2023,155.4167
27-10-2023,314.9999
17-05-2023,313.3332
28-10-2023,252.0834
26-01-2023,281.4832
24-06-2023,62.2917
21-07-2023,89.9999
16-02-2023,352.8749
18-10-2023,175.6249
12-09-2023,371.2497
08-06-2023,204.1251
23-09-2023,960.3332
20-05-2023,520.3334
21-04-2023,206.2084
12-10-2023,231.6668
17-11-2023,274.5836
23-05-2023,183.5417
18-05-2023,193.2917
10-01-2023,107.5833
27-06-2023,77.9167
14-02-2023,164.7333
11-02-2023,0.0
07-06-2023,150.3749
01-07-2023,41.6667
21-06-2023,118.125
01-07-2023,294.5832
18-07-2023,126.0414
04-04-2023,27.5
18-07-2023,217.4998
16-06-2023,130.8332
16-09-2023,84.9166
18-02-2023,182.8749
01-03-2023,260.75
11-01-2023,78.9998
05-08-2023,136.6666
03-02-2023,179.9833
22-07-2023,48.5833
21-09-2023,336.2502
01-07-2023,141.0416
22-04-2023,103.2916
04-04-2023,108.0833
04-03-2023,157.0417
21-05-2023,1548.4582
20-05-2023,75.4166
17-05-2023,313.3332
31-08-2023,118.75
22-09-2023,171.2499
03-02-2023,1346.9168
11-07-2023,176.2499
19-11-2023,105.8332
07-07-2023,233.7499
23-03-2023,117.3333
13-06-2023,89.9999
09-06-2023,75.6333
25-03-2023,108.3333
16-09-2023,56.25
26-11-2023,136.0418
11-02-2023,378.3
17-03-2023,249.5417
18-05-2023,265.7916
29-08-2023,193.75
24-08-2023,445.4166
22-07-2023,610.4162
05-05-2023,161.6666
07-02-2023,212.8333
03-06-2023,102.0832
31-05-2023,186.2083
15-04-2023,228.25
06-09-2023,299.5831
15-11-2023,284.1666
25-03-2023,77.5
20-08-2023,106.6667
14-07-2023,89.9999
13-05-2023,196.6248
02-08-2023,0.0
16-09-2023,31.2499
12-11-2023,112.4999
22-08-2023,30.8333
30-06-2023,120.25
08-11-2023,140.2083
31-03-2023,135.4999
02-06-2023,154.7917
10-08-2023,237.9167
18-11-2023,362.0833
08-06-2023,26.25
07-07-2023,115.8333
05-01-2023,426.2916
23-06-2023,534.5834
30-07-2023,317.4996
03-06-2023,87.5001
20-07-2023,95.0001
20-05-2023,189.9583
01-07-2023,146.2499
17-09-2023,183.75
28-09-2023,73.3334
14-01-2023,116.75
29-01-2023,65.4166
23-04-2023,166.8749
15-07-2023,96.2499
12-05-2023,165.625
17-08-2023,189.8333
21-04-2023,202.4584
23-05-2023,407.8749
15-08-2023,129.5832
17-06-2023,63.3333
03-03-2023,62.5
06-04-2023,195.3749
26-10-2023,224.1667
17-05-2023,252.0835
01-03-2023,260.75
14-10-2023,138.125
14-02-2023,123.3334
01-06-2023,149.3749
21-07-2023,184.5833
12-01-2023,157.9167
30-07-2023,317.4996
27-06-2023,511.2501
29-07-2023,0.0
26-11-2023,201.8749
04-01-2023,80.625
05-09-2023,170.0001
16-03-2023,87.0417
04-02-2023,174.3165
25-06-2023,65.8334
21-01-2023,209.4
19-07-2023,76.25
17-06-2023,206.6249
28-07-2023,0.0
13-08-2023,99.3749
12-08-2023,125.4166
07-02-2023,212.8333
22-09-2023,195.4166
18-11-2023,121.6666
10-02-2023,157.1498
21-02-2023,101.5001
05-01-2023,252.4998
29-04-2023,17.4999
30-09-2023,208.7498
21-10-2023,171.25
20-08-2023,14.5833
19-05-2023,124.5834
19-07-2023,10.0
19-04-2023,180.8333
23-08-2023,88.3334
16-02-2023,179.9583
29-07-2023,93.5417
24-01-2023,241.7668
07-10-2023,130.4167
20-05-2023,10.0
21-06-2023,75.3
02-03-2023,274.4583
08-10-2023,86.6667
15-08-2023,136.2499
03-02-2023,253.2498
15-07-2023,390.8332
12-10-2023,231.6668
01-10-2023,97.5
04-03-2023,773.25
13-06-2023,79.1249
25-11-2023,99.9999
07-05-2023,102.0833
29-07-2023,107.0833
22-07-2023,263.3333
24-11-2023,124.9999
10-06-2023,5416.6638
13-08-2023,110.0
22-08-2023,145.8334
30-06-2023,160.0
01-07-2023,78.1667
08-11-2023,128.7498
30-10-2023,101.8748
25-11-2023,94.5835
28-06-2023,0.0
19-08-2023,57.0833
09-09-2023,88.3333
01-03-2023,81.0
16-09-2023,56.25
25-02-2023,194.1249
27-10-2023,386.6671
17-03-2023,25.8333
24-08-2023,126.5835
01-10-2023,192.0834
04-03-2023,196.6001
23-04-2023,103.3332
20-08-2023,38.3333
08-04-2023,16.8749
13-07-2023,147.4999
18-06-2023,144.9998
09-02-2023,141.3166
27-04-2023,138.2917
02-03-2023,282.0416
13-08-2023,127.4999
03-05-2023,163.3334
22-07-2023,140.4167
07-05-2023,239.9999
29-04-2023,84.1249
09-09-2023,146.2499
01-06-2023,316.6251
30-05-2023,106.2082
22-02-2023,317.2665
07-04-2023,234.5417
16-03-2023,169.1667
30-05-2023,78.4999
17-03-2023,166.6667
21-10-2023,91.6667
05-09-2023,61.2499
26-01-2023,133.9831
04-11-2023,24.7916
31-05-2023,84.375
07-07-2023,25.4167
05-10-2023,286.6666
30-03-2023,233.3333
06-06-2023,80.4167
23-03-2023,78.75
18-08-2023,304.9998
04-07-2023,0.0
25-05-2023,150.8331
14-01-2023,315.8748
22-04-2023,41.4582
24-06-2023,72.9167
10-05-2023,233.6668
09-05-2023,151.6666
19-03-2023,157.0417
05-07-2023,284.1666
08-11-2023,71.6667
06-01-2023,127.7335
03-05-2023,177.9167
14-07-2023,157.9166
01-06-2023,101.6249
31-08-2023,470.6247
23-03-2023,292.4583
28-05-2023,25.8334
08-04-2023,324.1665
09-09-2023,802.0831
01-04-2023,182.9166
08-02-2023,346.8663
27-06-2023,201.6667
19-08-2023,212.9168
01-07-2023,562.9168
16-11-2023,86.2499
22-07-2023,107.7082
28-07-2023,13.3333
29-03-2023,996.0834
14-01-2023,970.8754
30-05-2023,156.6251
05-05-2023,150.7916
18-07-2023,99.1667
15-03-2023,183.75
27-07-2023,0.0
18-07-2023,162.5
18-05-2023,193.2917
13-08-2023,148.3333
25-11-2023,10.0
20-07-2023,134.1666
15-06-2023,321.2083
20-09-2023,71.25
05-07-2023,169.9999
24-03-2023,199.5417
28-01-2023,159.0
24-01-2023,153.5665
07-02-2023,231.8
17-06-2023,270.4163
21-04-2023,112.4999
13-11-2023,290.8332
01-07-2023,80.4165
07-02-2023,231.8
01-06-2023,316.6251
17-02-2023,350.7916
23-08-2023,145.4166
08-09-2023,106.875
11-05-2023,146.9582
01-04-2023,264.9583
13-07-2023,198.3333
08-10-2023,258.1249
02-08-2023,136.6666
06-06-2023,166.2083
24-03-2023,123.3333
31-03-2023,111.2084
03-09-2023,162.9166
26-01-2023,178.5833
08-07-2023,71.875
28-10-2023,172.7084
18-03-2023,215.375
08-03-2023,151.6667
19-04-2023,121.2083
18-06-2023,222.2916
04-11-2023,175.0001
17-08-2023,542.9166
02-03-2023,104.125
05-10-2023,286.6666
04-08-2023,112.9165
29-07-2023,154.1666
04-07-2023,587.0832
25-01-2023,158.1499
22-07-2023,134.9999
10-11-2023,56.975
28-02-2023,199.5418
01-07-2023,107.9168
03-11-2023,66.875
06-07-2023,429.5833
30-09-2023,154.1667
28-05-2023,107.0833
07-01-2023,228.3749
09-06-2023,46.875
18-07-2023,0.0
05-02-2023,122.0833
23-09-2023,32.4999
27-06-2023,242.7083
16-09-2023,99.1666
04-03-2023,36.0416
13-07-2023,116.2501
17-06-2023,215.8331
27-06-2023,119.5833
02-06-2023,89.5416
20-04-2023,269.1249
21-04-2023,154.5834
09-08-2023,167.0834
18-03-2023,215.375
11-02-2023,186.0833
06-05-2023,219.5417
25-07-2023,311.2498
22-02-2023,47.3
14-05-2023,95.3333
07-10-2023,206.6666
17-02-2023,350.7916
25-08-2023,379.1668
07-02-2023,231.8
08-09-2023,90.4165
24-02-2023,142.25
29-11-2023,184.5833
30-03-2023,159.9999
30-08-2023,110.0
04-08-2023,182.0834
30-08-2023,68.75
01-08-2023,8.9583
09-06-2023,106.5
07-10-2023,73.9583
16-06-2023,109.5832
22-06-2023,257.0416
01-09-2023,110.4166
29-03-2023,110.3001
04-05-2023,108.9166
27-01-2023,31.3334
28-01-2023,128.4834
18-07-2023,191.2499
08-01-2023,62.9165
17-03-2023,197.4584
24-11-2023,0.0
05-05-2023,465.7498
10-01-2023,3.3333
11-02-2023,144.8165
22-07-2023,163.3333
21-06-2023,0.0
19-07-2023,171.6666
24-02-2023,126.625
14-01-2023,23.3334
22-01-2023,85.8333
04-03-2023,149.9582
13-05-2023,19.1667
27-09-2023,101.6666
18-06-2023,141.25
01-08-2023,219.1666
21-06-2023,89.7499
09-06-2023,130.8334
13-07-2023,410.4167
25-01-2023,158.1499
16-02-2023,85.0001
08-07-2023,175.8335
05-05-2023,166.2082
11-02-2023,68.0667
09-05-2023,307.7503
15-09-2023,1086.5582
21-04-2023,154.5834
07-02-2023,173.5501
09-02-2023,312.9833
21-06-2023,100.0
04-10-2023,105.8334
02-07-2023,217.9163
28-06-2023,146.6666
25-04-2023,155.8333
01-04-2023,163.75
09-09-2023,147.5
11-08-2023,0.0
03-06-2023,136.2082
06-10-2023,311.2499
19-05-2023,389.5415
14-10-2023,165.4166
08-10-2023,258.1249
14-11-2023,280.0
01-10-2023,266.6667
13-01-2023,118.9999
16-02-2023,288.5415
28-01-2023,123.1665
18-06-2023,109.125
04-05-2023,209.9998
17-05-2023,174.9582
06-10-2023,103.3333
25-03-2023,159.9999
15-07-2023,194.9999
30-09-2023,154.1667
14-03-2023,262.0833
24-06-2023,43.1667
02-05-2023,176.6667
03-11-2023,435.4165
12-05-2023,74.5833
18-06-2023,260.3334
13-05-2023,280.0001
27-10-2023,32.9166
03-03-2023,117.4582
11-11-2023,50.4166
06-07-2023,201.4582
28-01-2023,149.2334
07-10-2023,302.9164
19-02-2023,106.6667
30-09-2023,215.0
16-06-2023,111.6251
11-03-2023,553.2498
29-04-2023,8.9583
29-06-2023,171.6665
01-04-2023,162.0
02-09-2023,196.2502
17-03-2023,51.2999
17-06-2023,202.8749
17-06-2023,125.8331
10-11-2023,186.4584
24-08-2023,177.9166
03-11-2023,141.25
14-10-2023,20.2083
17-06-2023,0.0
07-01-2023,68.3333
17-11-2023,287.9166
24-11-2023,106.4583
10-11-2023,60.4165
18-11-2023,207.0833
10-11-2023,169.1664
10-02-2023,131.8999
29-03-2023,996.0834
14-06-2023,39.125
03-06-2023,140.4166
23-04-2023,90.7917
22-06-2023,86.25
09-09-2023,210.2084
09-09-2023,210.2084
20-05-2023,27.875
21-06-2023,76.8749
16-09-2023,127.5
09-09-2023,84.1666
07-07-2023,53.75
13-09-2023,97.9167
21-11-2023,113.7499
12-01-2023,146.2916
21-01-2023,52.2082
14-01-2023,0.0
29-04-2023,47.4583
25-11-2023,97.9166
15-09-2023,123.7501
04-03-2023,265.0
14-02-2023,123.3334
24-09-2023,116.4583
15-08-2023,97.5001
21-01-2023,209.4
13-11-2023,42.9166
17-11-2023,287.9166
27-10-2023,161.2498
10-05-2023,297.458
05-04-2023,72.0833
21-05-2023,129.1251
06-01-2023,165.2084
15-10-2023,68.3333
24-09-2023,46.6666
26-10-2023,224.1667
01-06-2023,146.6666
29-09-2023,75.4166
27-06-2023,139.7916
04-11-2023,107.0832
16-06-2023,100.4166
22-09-2023,32.0833
07-07-2023,114.1667
29-07-2023,0.0
04-03-2023,773.25
20-05-2023,72.4583
19-07-2023,130.0
03-10-2023,174.5834
01-04-2023,248.708
16-06-2023,372.4166
28-01-2023,46.6668
20-05-2023,95.8334
10-06-2023,110.4167
22-09-2023,282.0833
09-09-2023,112.9166
01-07-2023,202.0832
09-03-2023,173.75
06-09-2023,209.9998
11-11-2023,415.8332
21-01-2023,126.25
03-11-2023,201.6667
21-06-2023,118.125
18-03-2023,269.5834
28-02-2023,199.5418
29-04-2023,24.5834
04-07-2023,79.9999
03-03-2023,77.9169
28-01-2023,111.6666
24-11-2023,29.5833
28-09-2023,172.9166
15-09-2023,725.8334
03-03-2023,131.2083
04-07-2023,587.0832
06-10-2023,281.4583
13-10-2023,140.8331
18-02-2023,200.3749
23-07-2023,101.2499
19-08-2023,116.25
22-02-2023,0.0
18-02-2023,115.7916
22-07-2023,153.7499
20-11-2023,67.7082
25-08-2023,146.6666
09-02-2023,492.3833
22-07-2023,610.4162
03-09-2023,145.4168
29-07-2023,72.5
29-04-2023,81.2499
28-05-2023,0.0
03-02-2023,105.5666
30-06-2023,232.0833
20-04-2023,207.0415
23-09-2023,273.3333
18-02-2023,26.6666
24-02-2023,0.0
04-10-2023,349.5833
06-01-2023,91.6665
10-06-2023,374.5001
07-04-2023,234.5417
25-04-2023,51.25
02-03-2023,113.2916
04-03-2023,295.4168
11-03-2023,122.4583
02-09-2023,205.4166
04-03-2023,194.9998
14-04-2023,190.3331
02-08-2023,82.9166
24-05-2023,309.0831
27-01-2023,68.3332
08-07-2023,556.6667
31-05-2023,186.2083
03-11-2023,28.7499
01-10-2023,50.4167
21-10-2023,149.5833
30-03-2023,439.9585
20-01-2023,236.2334
02-05-2023,60.0
26-01-2023,180.8999
26-05-2023,36.1666
28-10-2023,135.4166
05-07-2023,78.3333
27-04-2023,250.7915
03-06-2023,368.2917
13-01-2023,57.9583
20-05-2023,157.4582
15-06-2023,292.8749
29-04-2023,82.4582
13-04-2023,77.4166
01-04-2023,98.2916
07-06-2023,90.3333
17-03-2023,104.9334
15-02-2023,135.375
17-08-2023,325.8335
01-09-2023,129.9167
13-05-2023,237.0417
18-02-2023,279.5
04-08-2023,190.4167
06-01-2023,91.6665
16-09-2023,111.25
09-07-2023,123.3333
01-08-2023,219.1666
30-06-2023,120.25
14-10-2023,165.4166
11-01-2023,78.9998
21-07-2023,205.4165
04-02-2023,218.6168
15-10-2023,223.7501
18-03-2023,61.4583
06-09-2023,8.75
25-02-2023,68.6665
05-09-2023,148.3333
18-07-2023,215.4165
11-02-2023,150.9833
20-05-2023,13.75
28-04-2023,184.5418
11-03-2023,278.7501
12-07-2023,219.375
17-11-2023,17.0833
26-01-2023,48.1499
29-09-2023,106.2499
03-01-2023,87.7499
17-02-2023,350.7916
11-03-2023,124.3748
11-11-2023,130.8333
07-01-2023,142.9999
08-04-2023,78.3333
09-09-2023,112.9166
24-06-2023,112.0833
09-06-2023,50.4166
10-02-2023,336.0833
30-03-2023,159.9999
01-04-2023,264.5001
17-02-2023,83.3332
10-03-2023,151.25
25-08-2023,140.8333
18-07-2023,47.0833
07-05-2023,186.6248
12-10-2023,322.9165
14-02-2023,0.0
19-02-2023,112.1666
30-07-2023,317.4996
29-07-2023,128.75
04-10-2023,349.5833
29-08-2023,56.8749
29-04-2023,217.0416
29-07-2023,94.3749
27-05-2023,121.2082
05-10-2023,108.7499
14-07-2023,160.4166
23-05-2023,208.75
14-02-2023,96.4001
20-05-2023,520.3334
04-11-2023,188.3332
25-06-2023,121.6666
08-04-2023,89.7918
17-02-2023,65.8333
22-03-2023,50.0
22-02-2023,72.3334
16-09-2023,69.5833
12-09-2023,5.0
04-06-2023,62.0832
07-09-2023,122.9167
01-06-2023,202.0417
05-09-2023,198.5416
16-05-2023,82.8749
18-02-2023,104.9583
02-09-2023,132.4998
15-04-2023,237.0413
01-10-2023,192.0834
17-06-2023,80.8333
14-05-2023,140.4166
27-05-2023,116.2083
14-10-2023,137.0834
25-03-2023,23.3334
16-06-2023,32.0833
28-07-2023,161.6667
25-02-2023,155.8333
23-10-2023,152.5001
26-05-2023,211.6667
03-09-2023,46.25
27-05-2023,116.2083
16-08-2023,102.4999
04-04-2023,189.1667
01-04-2023,114.1668
25-05-2023,116.9582
11-02-2023,144.8165
03-03-2023,187.083
15-10-2023,146.6666
09-06-2023,101.2082
22-03-2023,441.9998
23-05-2023,58.7501
21-01-2023,136.0665
24-09-2023,90.4167
09-09-2023,212.4999
11-11-2023,122.0832
01-03-2023,51.9667
19-03-2023,244.4583
12-05-2023,129.9583
14-11-2023,280.0
01-08-2023,25.8333
02-06-2023,122.4584
29-04-2023,226.0416
12-05-2023,64.1667
09-09-2023,11.6667
25-04-2023,0.0
11-07-2023,263.75
22-03-2023,105.3749
29-08-2023,13.3333
19-01-2023,90.3332
05-01-2023,252.4998
10-06-2023,0.0
28-07-2023,354.9996
02-02-2023,123.7333
20-09-2023,71.25
03-08-2023,91.6665
27-09-2023,0.0
07-07-2023,29.5834
21-01-2023,84.7332
04-11-2023,91.2499
15-07-2023,28.75
07-07-2023,174.1667
15-09-2023,4.7916
04-02-2023,253.15
05-11-2023,158.75
17-01-2023,78.9583
01-03-2023,349.0832
29-04-2023,46.1666
07-09-2023,37.7082
12-09-2023,371.2497
29-04-2023,71.2083
14-07-2023,301.2502
16-09-2023,268.3333
11-02-2023,162.0832
11-04-2023,53.9166
19-08-2023,110.4166
13-10-2023,145.0001
29-04-2023,84.5833
31-01-2023,219.6332
28-01-2023,120.4166
11-11-2023,87.9167
19-04-2023,167.9166
25-11-2023,156.875
15-09-2023,131.2499
29-04-2023,27.9166
24-06-2023,161.2499
02-07-2023,0.0
31-08-2023,90.6249
20-05-2023,154.9999
01-04-2023,137.5
27-11-2023,112.5
12-08-2023,243.7497
11-02-2023,175.2333
01-07-2023,248.3332
04-03-2023,172.875
06-08-2023,207.4999
05-10-2023,455.4168
28-05-2023,77.0417
18-04-2023,40.2917
12-01-2023,278.3747
29-03-2023,110.3001
05-05-2023,110.4166
08-01-2023,6.6666
28-02-2023,199.5418
24-05-2023,309.0831
13-09-2023,50.0
15-09-2023,257.0832
09-02-2023,37.5
01-06-2023,202.0417
21-03-2023,188.2916
10-06-2023,5416.6638
28-04-2023,341.6668
05-10-2023,455.4168
06-07-2023,197.4998
06-04-2023,126.625
14-01-2023,52.2916
20-10-2023,403.3332
24-06-2023,100.4167
09-08-2023,118.9582
30-09-2023,177.2918
19-08-2023,167.0832
03-10-2023,170.0
18-02-2023,163.3332
29-07-2023,26.25
29-04-2023,149.9583
21-06-2023,105.375
07-04-2023,97.4999
06-08-2023,87.4999
02-04-2023,112.4999
09-02-2023,0.0
15-09-2023,21.875
07-02-2023,212.8333
01-06-2023,202.0417
22-02-2023,0.0
03-11-2023,152.0831
18-02-2023,279.5
22-04-2023,95.8333
01-04-2023,248.708
01-03-2023,192.4583
15-10-2023,244.1667
19-07-2023,133.7499
22-03-2023,193.2499
21-10-2023,1851.4575
21-07-2023,99.5833
27-05-2023,101.6667
12-08-2023,185.4165
13-01-2023,764.6666
31-10-2023,189.5832
22-01-2023,169.1914
03-03-2023,162.0416
20-10-2023,117.9167
05-01-2023,105.8332
17-11-2023,0.0
05-05-2023,465.7498
08-04-2023,147.9167
11-11-2023,162.0833
23-02-2023,178.3332
15-03-2023,62.4999
08-06-2023,402.4169
27-07-2023,26.25
30-07-2023,167.0833
12-10-2023,231.6668
23-11-2023,54.5833
19-11-2023,107.9166
18-01-2023,216.5415
10-08-2023,0.0
02-03-2023,694.4167
11-04-2023,158.0834
21-10-2023,29.1667
23-05-2023,158.7081
01-04-2023,130.8334
08-04-2023,149.6667
18-03-2023,269.5834
19-08-2023,116.25
24-06-2023,179.375
24-09-2023,195.2499
09-09-2023,209.5833
02-07-2023,15.8334
03-06-2023,40.0
08-06-2023,58.7083
28-06-2023,56.6667
10-03-2023,71.6251
18-05-2023,265.7916
01-10-2023,13.3333
16-08-2023,47.3917
10-06-2023,5416.6638
14-04-2023,154.1667
09-09-2023,210.2084
04-06-2023,97.0417
01-04-2023,162.0
22-07-2023,215.4165
24-05-2023,315.3334
03-02-2023,488.3
11-06-2023,81.25
09-06-2023,50.4166
05-05-2023,465.7498
20-07-2023,66.6666
25-03-2023,149.5416
14-07-2023,139.9998
23-05-2023,315.2916
18-02-2023,115.7916
05-05-2023,234.1249
04-07-2023,79.5834
20-04-2023,281.5834
20-06-2023,269.4997
07-11-2023,239.1668
11-05-2023,52.0834
05-08-2023,40.5
09-08-2023,37.9166
05-05-2023,145.7917
19-08-2023,57.0833
15-09-2023,257.0832
16-09-2023,13.3333
27-05-2023,254.4583
24-09-2023,176.25
31-08-2023,595.2082
11-08-2023,119.9999
05-07-2023,230.8083
10-03-2023,319.9584
09-02-2023,109.8167
09-09-2023,165.4167
04-11-2023,91.2499
09-06-2023,371.4582
21-10-2023,73.3333
31-10-2023,153.3332
07-07-2023,78.4583
17-01-2023,212.1249
11-03-2023,257.4165
13-05-2023,192.9171
01-10-2023,266.6667
06-08-2023,214.7914
24-11-2023,25.8333
30-06-2023,121.6667
21-04-2023,217.9166
19-01-2023,90.3332
21-03-2023,121.6666
03-08-2023,74.5833
13-08-2023,103.75
25-07-2023,75.0
12-08-2023,243.7497
